pubkey,nchannels,capacity,base,rate,alias
03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,59,51368539,1,0.01,GoWithTheFlow
03a85117a3acf055523330d8a949789c55251f2379b7af7d7b1c78a3024e9849b9,3,264801,1,0.01,here_be_dragons
03a8d85cfaac5fc6e5e338940e7f35825dfbf96d4ebdd345837050e5224db1b73e,1,4000000,1,0.01,LightningBTC
03a8dfd2a1c7fb5bf0f76fd9f2b02252c095ddfce0af0d238d4b20ba8491bee6e1,8,2174375,1,0.01,italiansatoshi
03a8eb0912379dd1b84d73b1f52498f26a64a1260055ea8ec84124c5dbb3922c38,1,60000,1,0.01,03a8eb0912379dd1b84d
03a8eb40ba4c068847ba1a98bdfee2e7d0d3c2844d9cbba65e715966eda3904ed9,18,19986746,0.9941691734112196,0.01,lightning.noctilu.de
03a9250b464d6062ca9c982851e0873f9155ec7303a0c4b6933abe58b4c3d9900b,5,386736,1,0.01,BitView
03a96b1685e1602ac557dd3ddd0fe58843d9c37e02db596802c5cd6cb2ad9784a3,1,100000,1,0.01,secondoneforme
03a98cedc0a9a0df3d5043e3d83bfab1aad11ea39aa000fa967752d83ab4f9d823,12,10971526,1,0.01,Hupajupe-LND
03a9b4f246e068a8700b385c8857fd1826873ec0360e100275315c042d2142b4be,1,21000,1,0.01,
03a9b9b4d5bff67fb90d7deaf7db842e3aa5e3abea58fa488a8af3d163679107d7,14,12248047,1,0.01,YELLOWMONTANA
03a9bee7638c96a67333f9cefece0e80c9e16a90b7c2fa3b041616e5d59f7bc64b,14,7570525,0.8932075384468052,0.014055894406266409,AntonRaspiBlitz
03a9c46ddacd373f78b6679f9dec6adb10b3dc78ca1602a685e09b2ce6101bc18c,2,12000000,1,0.1,SLEEPYBAGEL
03aa43aa4e4f57d57c1ee8e350e280da399b1a570bc98f287dd4dad1e23bec2cb7,9,8689338,1,0.01,MINEflow_LN
03aa53d43695dd87344b61393419955e57b32bdd0b9db42b049dc0ccf4483c1da5,5,1596665,1,0.01,PSBT
03aa66d4a02dda896006d5b956d1acbc32c68278d0745ba677474aad8988f09dda,2,137448,1,0.01,lolinternets
03aa9873bc7f9a9d6f32d549ed7dd34070d44d686dc70ff065d2fa42a0e24fa0cc,7,441861,1,0.01,Crux
03aaa4b0410d6b7ca72f71fc3b9334e7389778a7b98a7e52600979f249c2d387f6,12,4034264,1,0.01,AnriBTC
03aaa60766051e209bac196b5f8dad55fe00388e29480639935fa5443f4fe79cde,1,20000,1,0.01,A name for your node
03aab2f1cc92dd1ab8e5052e796b87e01ff1a2005805ac5608075cd0b2b5c58428,5,2224961,1,0.01,03aab2f1cc92dd1ab8e5
03aabcb0cab7df30d0a0930b541343d74fc557e4b6b9e052bd88f110c6b5b7b4fd,6,2137296,1,0.01,Shock&Awe
03aad175872704dfbd8d918c7ce37d932241aaa9cc5c58360917593ef8b8f35cab,1,50000,1,0.01,VISA KILLER
03aad668cb27c2c654c525ee10fbe5ce5b8d4617eef1d72cfa6b5b7758d2a1d104,1,100000,1,0.01,Digital
03ab1522a257b862f6e22d29d405c3397d882077412797431f1096b30f2779f44d,1,100000,0.01,1,node_03ab1522a257
03ab22868e008e148831915c7b5d1c27dfec57939907d6d6053ffd2b1104ef254e,2,260296,1,0.01,
03ab2f6c79cae3d9c02ec1422cf2fccfe8c9b3e11bdddabf099348d9c0cfe164aa,18,5995345,1,0.01,BitcoinKempten
03ab5c1de60b2dbdfdce26acdb0074bd8b3b586082d36fb33ec4e70027d439cbb6,6,10142592,1,0.01,node.bitcoin.ai
03ab75012c0a552ddb0194f43d57d9af2a83a86cc2a96abf0134c6d9349819c8a8,4,1942971,1,0.1,Blockchaincaffe.org
03ab982d7acc8be457249c15f09646934fb25aa594fccad477b220df89cfd010d3,1,100000,1,0.01,RaspiXU4-1
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,365,1191062467,1,18.133156100879802,OpenNode
03ac0d2df4c920e01e0acda9b731eb88ecf5a8d10c517e64a4023db42ccf7ad322,6,996999,1,0.01,Mater
03ac804b7268038bb9e99bc8c5c0c21f6145de8ef3aa3d2f91ae5a8fd803de919f,47,73199741,1,0.01,blackriver
03ac97b948bd502ce1afd8f9e977553a76e5eb67ca63f7c4415d573421c381f660,30,31966227,0.18808372348729177,0.00712196250123607,DCLightning
03aca0142349abf19e96a3c9231d556a1525182b659e8b2ae5328efbd01ff227e1,23,69733841,1,0.01,Joo's nodl [LND]
03aca93fccf150c2368df70034bda011fe6b0395aaf1fca2a9b6f92d72693e6ffa,2,596320,1,0.01,WindyBrownEye
03acb215e0ae8eb255507f589aae22faa1b268ce3e95b2e2a5c37aa1a57179f0f7,2,504294,1,0.01,Moon Zebra 1
03acb418d5b88c0009cf07d31ec53d0486814bc77917c352bd7e952520edf7bf3c,2,111701,1,0.01,OutlierCanada
03acb859817cd3e355dd8115fea811dcca3d977822a2e311d3e7732eb7a6588d8f,8,1194248,1,0.01,skuru_nacka
03acc26c7b414ae03a4ef903b6e11840e464a3b88aefff9d62f8e17768f85f1356,12,15393355,1,0.01,lightningnetwork
03acc9f9176f511b67aed63ba040601fce5a2b7a4521854767e032e4cd71f5cf65,4,30699276,1,0.01,03acc9f9176f511b67ae
03acd97b568a43d0b388bc6125ed43a846743b11b919611f5895dcba0cb26dd7e5,2,7000000,1,0.01,ATX-LN
03acdab8d3e3c6b90e7e4dab5c81607cb819df9a358356593cfed5f42f1d5ed760,2,1282981,1,0.1,TİMURHAN
03ad156742a9a9d0e82e0022f264d6857addfd534955d5e97de4a695bf8dd12af0,17,31021217,1,0.01,lightning-poker.com
03ad1b3bbc8322138840d490cde5bf8a8d65de3193670235563d1b0453820887d7,12,30303577,1,0.01,03ad1b3bbc8322138840
03ad6cd751e6b91831a0ea19c0e84f54f17ac51b6a9d5d2e81663238701286186f,4,4940000,1,0.1,
03adad48289059265eeba2c5fa7140730fae0fb422b1c5a6f857d874bccf74b437,1,381736,1,0.01,Ridethelight
03add5b80335c042231c7e04ade36bcb92f4959b8aa354c04db900ed941a8e3b78,6,40208395,0.001,2,ground_to_cloud
03aded6e343373a9781eac4899106fd10246ad833a061ea6ce6e02653c79eefee1,1,576986,1,0.1,REDSPATULA
03adee7f4d4d8e12dc364676c0d124b5bdf6e5a4b187d05f98c4b312caa115824f,4,397265,1,0.01,vmo
03ae641aa89c4d2c0034b31bad23a4f80f841d593ddd52f7f35cf7896d0ef8a594,1,1000000,1,0.1,Rat_Poison³
03aec4719821306790e4120f36fdd1ff34f6494c0c3cb57fb9a7315c874509b053,5,1824227,1,0.01,KuscheLigerKuschelTiger
03aeca3b52e028b68c67d01a62eede65df55bda5cd04e4341ac42688d25fc151cd,4,1030713,1,0.01,notabug
03aed93a4d0ef60f7c5f4642a096d05a41e217ad4977fed3fecb638879fbc884ce,17,3525335,1,0.01,AlphaZeus
03aedc5302d3fa4c33eb84f98287a78268d0cdfa70624f7708664264880f6b482c,14,12784921,0.9893504738902963,0.029169146997466783,pieraniel [LND]
03aefca8512a2537c5f1eceb4d03f3767485c13702a8ef58649dc0da9f92f65fad,1,100000,1,0.01,03aefca8512a2537c5f1
03af25a893ee856759e44862937aabfeda66bbcc1ba7dbcf0fc2ff7cd93b2212fa,2,64068,1,0.01,LN_BOTTLE [LND]
03af3f0c9fdb8622a954c43647a67bcfd0e6ba8a78a434cc024d25537d16602213,6,5980963,1,0.01,miCasa
03af6a89ead93fe38a755113d5202572c52e138743ec4ab8c8b5b598112bcbed4c,11,3540867,1,0.01,DHL_LND
03af7b47bd9e7e0dff32da04e71b7abe0037137e692ff5efe02d2e25ffb9da21ea,2,273900,1,0.01,zaspiNode
03af96e39f8cabb9386850c88f6ac569829449557f2d50f10975d201f96113629e,1,2000000,1,0.1,Galatasaray
03afa7a8196dbca763ee6f9a34b634a7adc03f154e5d6979fe654db5606b5fb2b1,6,7457632,1,0.01,03afa7a8196dbca763ee
03afa802b7aa08f97d5b34522da620eab528f7e952330618a68270da9cc313a45c,2,200000,1,0.01,Simbolist
03aff7509b0384b9dea9155282370c609796e3a33422b809f5574b52255487b4e0,2,2000000,1,0.01,
03affd378dc2cc98b96c1f386b6043e6c997c563137aa7bec823d7054086cc3f55,4,8000000,1,0.01,Atlantic-Lightning
03afff2ce5cb1aedb612ba311421d0ffc6f4ed6279af3e7e3f2575c635577c5d9f,3,536616,1,0.01,CryptoCloaksBlitz
03b008da9ae031ead003d71d595f56019b5509253952f686c79affe5640691e75d,2,1608194,1,0.01,dragoondear [LND]
03b0129097ac319878af6e6d770715693a5686e1cd342463823e01620db1fb470e,5,3150000,1,0.01,Squeeze
03b02e48bc282ab9008279e8cc00c1072d4b73ecb1cb5ecee86f4dc3d94757990a,7,970204,1,0.01,Watermill
03b0318fecc7e8165c49053a944e5ceb9d4feb0d08a5db78794d9230c8c8193513,14,19730806,1,0.01,Wing-Kong Exchange
03b06475fa4be84f5407eff45041a0d3a54f19d7f88349a8c992352ba6dad72168,12,39913730,1,0.01,bitcoinaudio
03b0783dc635d15a3329e1ac5abb4dd801b4ac651bcd39e217824cf63704ef860f,6,1276266,1,0.01,..EnergonCube3..
03b12fae9d38becadbf7cdf0c0a17249c1bed70b46b2f5d89e774075e990993c3f,23,9083248,1,0.01,☭ - USSR - ☭
03b1445d8e6975e4c5ab43dec57e4272669a13099c8f6abe16d9b8e321b9439f61,1,60000,1,0.01,03b1445d8e6975e4c5ab
03b173641f05c5b49cba3ee15e41012ab0a460d7d509b5915013772f163b364e76,1,50000,1,0.01,brachiosaurus
03b178def3495a31850fe5d6cf41bf3c150332590bbb10fde2b9be199ccb69500e,1,60000,1,0.01,03b178def3495a31850f
03b17a5af08c266a4dd645a399c65d9aaeb059b2729a8aa5e0cc0c76597953d57f,12,27656170,1,0.01,SKI-U-MAH
03b1ba0b913b793b4de77c9fbb5ed3bfc3897e247113b3c2d7d34fed0895ad4e1e,5,6698011,1,0.1,SLIMYMONKEY
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,76,115817264,1,0.01,Plasma⚡⚡⚡Release
03b1d927c210b5c4f91fe8514e7636c462d5cf9e9fd05e6a9ce221170c1564170f,2,850000,1,0.01,loveandlight4dP
03b206b304982352bd3842876f2fb8087507a7f6490baae2a38ca58f88ff154b47,1,125000,1,0.1,ANGRYSET
03b2312fa65b43b9ebc6d824af6ac0ad2cee7a490fd3a79af25f7a77bdd6f25c42,15,48416777,1,0.01,Hoverfly
03b261f9b9828bd179e4f3bced966be4992fb423182eabe8fafaf2b978d06fbb79,4,1340402,1,0.01,flipFlopsAndBeers
03b26ee706038bbc30a6572a05b0064464de352ea48820a8c46ffd333049e18981,2,1350000,0,0.01,mywblitz
03b2a092a851cdf503d739ae4c00043a4ae4a41b05c50027ac84ef2367acc64c92,7,1645000,1,0.01,Nick-HZ
03b2a5bbe977bb5dd39daaa7e785c899e40df7ed92f16452bd1d0b7e765328d06e,2,320000,0.78125,0.1,WHENLAMBO
03b31e5bbf2cdbe115b485a2b480e70a1ef3951a0dc6df4b1232e0e56f3dce18d6,4,2000000,1,0.1,STRANGEPLOW--139-g7fa42a2-modded
03b333cebac0862d2e35a6c7fa916a17dd78bdfdfb8278a93897c1e2e129074f04,20,33107692,1,0.01,Foglesq ⚖️
03b334dd4a6e67ca54ab10d0206064c696186fb31dc60618f04dc01b67fc59248a,6,3150000,1,0.01,SovereignHominin-CASA
03b38f5fb693ae96fda9533c7ba45840c0afc4390544223a18dd676d858bfd5b15,1,40000,0.02,0.2,BitMEXResearch1
03b3b190082c60e0d0ee6d4c7e300a30cdc81841eec531d849ce74b0a26d6bfb7a,2,700000,1,1,Kripto.media
03b3f80e1ed43e00180e9a15e6ba1c2cefe90f0389873b17af202fd823387dcdfe,3,508422,1,0.01,Nugget-Node-9000
03b42512a493cfa67888139cb77c649f6e8865bffb2cfd4d8eeba5dbc48820a473,4,1099097,1,0.01,Tysso
03b439137b20f0b16ad4a6f19998cac7d1b6f08d9278efb318fe4ed3a0b1129114,1,6750000,1,0.01,03b439137b20f0b16ad4
03b43ad99642edd3f44f8331d3b7adfa68d6dfa2fa8301e56aa59c1e34f39fcfef,9,483248,1,0.01,Ernestotheone
03b445e57e5c66ad58c8f4b73c543bf5b1608120c27166b922cc395fed0d9dda51,1,644274,1,0.01,Parklife
03b44b255bf00a492765a10ba35b2a5bfb645a2acdb642cb50574bb500aec95c5c,1,60000,1,0.01,03b44b255bf00a492765
03b46086be57f1229b173fa26766e26299155606f3e9fccee521f9677384344c65,15,20655673,0.6210321493761061,0.01,www.floripanode.com.br
03b465ccccd4f0d4f5fb5aee9aaab282d786a7aa645b2fb3f585aea722e17db47b,2,1100000,1,0.01,Upstream
03b490b2f840dcc5038528740203d59183991554e34fca0f38e45896c6b0a403a2,3,1459297,1,0.01,
03b49e19c247d595d1642f334a2b985b16f777d9ea4503053c41994a8fc53cff54,4,560000,1,0.1,⚡BitcoinDied⚡
03b4ab0678003eec5e19e4658f771a68b229345090e7e88ce36d69e177a38b5275,1,187624,1,0.01,:)
03b4e0993e0324b429c1e1c4a2dcad28a26d62b2e8f8c28804bb49e519c1d28f9f,23,19779302,1,0.01,Lightning_Transistor_311
03b502d50abad661690c41671704f74e7b6db67c01eccc32038840958d2b2a99f3,1,224174,1,0.01,03b502d50abad661690c
03b50e9c8973aa0104e4cbb3365b9dc81713159a6229f4d41875fd9b3246a92217,50,70343472,1,0.01,Node-A-La-Mode
03b5471c1b27f1fce58fa8b5cc543dbab152dcb74cedb0fd5f87e49984df6a12eb,2,500000,1,0.01,Tibxfool
03b547c368ff7cceb0b9a98d5e2dbf6ae045ee94602cda5e35f5cadc756b616dab,2,113860,1,0.01,Baedifucker
03b598177050b48904ee66ea3a2ddf101d849609a83dd3f532b8c87bdc9761d008,3,888605,1,0.01,03b598177050b48904ee
03b5dfe47a188a28342ed59b59a3f81cd2c06975053d69e7413a4e14b569a66555,4,14244629,1,0.01,ionomy
03b5f4b432ce0356d16f41ad4b5ec3127329188659914c9810696812687773afe5,15,57942621,1,0.01,03b5f4b432ce0356d16f
03b606004815af3f6f38c828135f52cd40e405a2815c19c4243799674e128dc910,2,904529,1,0.01,microbastard
03b64dc961d5d3207f695645ff067469a5ba5fbd1f87c28b131d3d307c69dca082,6,1088652,1,0.01,EnergonCube2
03b6716b296e90fd8824a2cdc6f829c23fa1d188f7a7fe626f1e29b7fd5e98d6ec,3,2149998,1,0.01,Agedece
03b6a0e7cb7b2829384fc3ac95eeb3f19c71334d9ab32381572bf03b9313c66db7,17,17652870,1,0.01,Speeed
03b6b0a2a5e8300e2645f7728e699606d1df0408492ad6c88631d569ebcf511151,4,280000,1,0.01,patcher_lightning
03b6ea63a56823b0442b5a9f9f3145c95ad80d6a7d14258bef0735eb7618a5a4fc,4,542074,1,0.01,iwok
03b6f6537575f564d1c420a61aa0544ad6a13cc608921bdecdb7a5ea600daf483d,4,7000000,1,0.01,NoSpaceCash
03b6fc52481870dbcad028f42cd3784ae9e980a3f7301e7e40d9fc39d351d95353,1,200000,0.1,0.01,
03b73bda986a22fbc47a2fc1764b59e779fb0473d0428dd4bca4ffb2a183eff2da,3,16947215,1,0.01,Gordon.Now Wallet
03b7426d09cec1f310d1b83d4c3c660c747fb26b69687f4dc9987bec8455f320fc,12,2321970,1,0.01,Konekettu_raspibolt
03b74acf94e712b2d5fcf6470325b83ae926e02f4f01a09701d5d7bc2304f25432,3,694371,0.485,0.01,Cac
03b7567cb6a168d177311b4f3639226211173da50a5eed40fb5bd98150cabe6dd1,1,65000,1,0.01,fwoggyNode
03b75897555da10fc84c93fd1543f4e166a025582057dd58a97c029baba2deb1ab,1,600000,1,0.01,
03b78879ca0e2620f2759beb324b1409ffc56893ff091fa0e0578e121296a6fc6e,1,154854,1,0.01,
03b792cb99cbe50d04b3a050a55c5eaec0ea5a11eb916cf5eadd52fa9656bedb56,5,900000,1,0.01,Autonomy
03b7aac01d95f39858b84ac789c188cddcd7ed21eb78519810384ab866e4ec39a6,1,375684,1,1,
03b7be74409ad3be1b6e4e0d89809b3a4185f12fdce1df5864823d5a1d7ddc6812,1,100000,1,0.01,HalFinney
03b7d45d8d4971e1ba406404b8ddecf60c42e9a8bc9fc8910170a460624aadb74b,4,10928828,1,0.1,
03b7d8a4790a797487324ac0f231b527d3a8df1df56a0dc4dc82c1e84dc311a670,1,100000,1,0.01,03b7d8a4790a79748732
03b7ea64e1cd4d0bf446e1080109940a22095d4b0e65c0406910c61f61b5c82ae9,2,7049800,1,0.01,
03b80fca5590c310f3989b00922160af9fff9019615c08e393f64dcf2847a42ea4,4,1500000,1,0.01,KCNODE
03b827e4b3887142051b2ace064bbf22e838f3fbbf9cfe9d63144216266849482a,5,1105699,1,0.01,KRDB
03b82978fe1a210f7cba11ad5e2eadf18a3a673ed964100bb4c366c5a571845e49,1,352447,1,0.01,03b82978fe1a210f7cba
03b8348f966ac665be0d2e37c863725e0bb0bd8bc18145771353ed3db1dc62e06c,3,574966,1,0.01,CAIprojeXt002
03b83d074009708be65c2047394fb23e968bea8ee049eb6d30a52c8efbc4f9f315,2,620000,1,0.01,hannibal_the_2nd
03b8936f4128bafe95ce557470089afed0b9ce8e869265ffdef65ef0fba3fa1586,3,6000000,1,0.01,Arcadia
03b89ca3b5a6715ff8d28a69ba318d5ec646a34d6305e9ee896c3344df659a1064,1,100000,1,0.01,
03b8aa80ca17206d12a35a4998b8a7d6b59caab3f31b6f03b1bd1e88132a179e8a,2,577987,0.49,0.04,
03b8f642448eed046b0229ac160e5ce3aae4dbd98741c84be5c40200af045a881d,2,264533,1,0.01,
03b8ffea9b941d0e825829d526e8ae1d8ceb81a061f08a72c28352138228e01e4c,1,40000,1,0.01,03b8ffea9b941d0e8258
03b907799963aa703feb3951634fc5a57d74e52855f292da67045be418f48638c9,19,11049334,1,0.01,modularsynth.fun
03b9161dcd66175f3f141274b4d06d97ce990b6ce1a7fa84869210bb5bff66b943,1,135300,1,0.01,bitcoinnode
03b91f9e26bce0b501102a1c35ae41a883f636e94704c00d941356d329e0e7f9ba,13,3887229,1,0.01,johndoe
03b93d848b86fa7eb7455404a43c689198ef806ec2bbef0b6f26cfc31db15734b0,4,200000,1,0.01,03b93d848b86fa7eb745
03b95f2370e01edb922ec243f9741701a6a3d112b3df8f62c7a08d9f5cd71ebfcb,12,56477177,1,0.01,LNBackboneCA
03b99d5aed3eb17ec8e68e9111756aaba989c00d747f05b59fb4905f7b2ec34068,13,38235089,0.20118849468350916,0.028106964521515825,feleena
03b9a7035d434f1de7f09c89f516d16b369e6aa199392d93f63a5fadeccdea06f4,13,1650000,1,0.01,riddler
03b9aacb265dc5ebde04b91b28f7c8bb6ba0af146e5f37426915742daf8f195a09,1,1000000,1,0.1,DeutscheBank
03b9b1374cf6986b99b1c727a106a07493ab7c28ac5edced251fdb7c41834ad5e7,5,2566985,1,0.01,5150
03b9c09d8522d6d6ca3c4fe3e635b65e962fade78437ef2ac46f37df4c0119aa03,2,1570000,1,1,Jacek Kolodziejczak OpenArt
03ba0f6e588e032090e3a3c45ea338e12bc5bcac0b1366c6a1038689578c8fd1c0,1,1000000,1,0.1,
03ba20d536c8c99f6ca68e87b29f0198bca5ee1e144bf7afa74784a18bc46f9993,1,48332,1,0.01,
03ba300b423f2911fb6fb680506c95841b8fcd3718f2cfe2afe88e4940b558c347,2,277896,1,0.01,Northern Delight
03ba70cde921a49dbdc0e9dac099582630e5969d29597b23ddba52a811181e57d0,2,179000,1,0.01,HeartbreakRidge-LN
03ba7fe4313efd7117f2b3e8d069fd664f81b4ad7c75ce301eecad4f9d6f5cfbd4,1,5000000,1,0.01,
03ba90a8b6c280648aaccb911ad1e430a21c96765b3c1eb6271ecb67225fbba8dc,3,5300000,1,0.01,BitcoinCharlotte
03ba97b0e0b0a48a7743ff545b4d13626e06d85679741bf930dba16ddd5c7862b3,9,31027001,0.04822976609953376,0.01,appvise
03ba99b6e64f8e4d2956a84d351c9b76a5e96593e32217520de44325eb6576db65,1,60000,1,0.01,03ba99b6e64f8e4d2956
03baa70886d9200af0ffbd3f9e18d96008331c858456b16e3a9b41e735c6208fef,132,1571920977,1,0.1,LIGHTNING
03bac1a2dfff37a440a4a70552d3d9f30f5eb5205f463c6abc9a0d3e42c2790b74,2,1500000,1,0.01,
03baceebf4a725785cfc11cb8dfe156a29d0c4f9e49d8360c0c4a02efd3bf8ca81,1,1000000,1,0.01,03baceebf4a725785cfc
03bb1ef44535ce797ad5fb811a790eac966cd4f25fb8d00c412ab35b88b215ba17,6,1529402,1,0.01,WildBitcoin
03bb23b522d2a5d9c239addb6b788c4c1b0ded20a6a6d87c1b041fcd40fc21d2d6,6,18285179,1,0.01,Walid
03bb335ab5e4375f93acf3df08cd909817cfd5203314cae610164ef7ca3e580b78,1,100000,1,1,�odimah�
03bb5f22692d79f7041f117494125f533a15844abfcd44192b61b58827a44adc95,10,37552063,1,0.01,03bb5f22692d79f7041f
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,749,1306203844,0.07761716232095242,0.3527770550566532,LightningTo.Me
03bbba328cbf962bdd6b6552a561035adf74234093b822de8113dd11dfaa560797,1,31032,1,0.01,
03bbd29256e90180fa8c26409cb9c86c75ee45babb3c6882887e6215254f7500eb,6,462500,1,0.01,Rocco
03bc3cfdd615b51dc557ed8264266c5a519ffcf58f4cee65738b6c6643d12ab039,1,16620,1,0.01,
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,350,1999836476,0.015439311970525334,3.018375993407973,LNBIG.com [lnd-06]
03bcccc70e323373b399e711ceba56d326abec87f7a1a323cfbfb3f51852e18000,7,2408079,0.01,0.01,Jakob
03bcd9870e11e57fd6d92d4ae20f23a221d741fd0b8ba003039eb44ca1f78dd70d,1,495000,1,0.01,kornpow_pi
03bceda62f96db8ca4deb9156e97542c079c0747d53578dc93c2f3d9ec874ee97e,1,500000,1,0.01,SwedishBitcoinAssociation
03bcf72543046fd23c3dd5172c5dbf743c739c910b252228592fb6048b8e49dab0,1,70000,1,0.01,pbrane67
03bcf97065278403a414cdcdec3f8b54cf9ea32059d3399bcef811a85b39e092f5,4,592132,1,0.01,CryptoRich
03bd06193a4133b0c4398994a7be9054b896ac1a78e7185af514e2a31ba0c535d8,1,500000,1,0.1,SLICKERDEITY
03bd3e948a3ecb95d61746054101b73f6c1eb87c2602fd22a345f3c2180302ba70,1,1400000,1,0.01,pnz2000
03bd45e49b079dc69f0402ec3004711276a372413bd483fa39e3ff4e3e810b197d,4,495121,1,0.01,cerberus
03bd7009f1e909e1358a3792a85e335e68c3be9bcf666f1e132756c280d6db6197,17,14000000,1,0.01,minsky
03bd8669a6c85a4535f5e213456cc3d44d58545d1929ad6c76205917c992c91f83,1,60000,1,0.01,
03bd90f91fd10f3f66fe1c1215abb6b58ac5c96f74ac3fc51f8f85d0ce5d7a32cb,7,2050000,1,0.01,KeiserReport
03bdafa78e4e84f351b34de1aceb98b98e832c01b5d153b4ba1aab512e2c48716e,1,220000,1,0.01,HardMoneyWins
03bdc8140d4e372ba4c83855dae22c2e89540c4450cb41f1e56c4a6f44ded3eb26,1,200000,1,0.01,03bdc8140d4e372ba4c8
03bdd0c39415d032bb0815271cca1e71a7034995b6a64768d2d733904bcc780bb8,34,51649902,1,0.01,ln1.solidpay.org
03bdeb19815dc74c8413a196da388da8b4fababe522355a24c51730bae5007b66d,39,99723730,0.6453702644295395,0.01,BitGo Alpha
03be0a28c386a4dbd43535e615e1b370995fa57fc8be4213a89420df8427a485a2,2,32000000,1,0.01,03be0a28c386a4dbd435
03be276473757f85924f04f8777292968892198f270a511d50ce96ea911e39cd45,1,60000,1,0.01,03be276473757f85924f
03be2ba115ae6a9454da76ee0c60d35d0576b6aef1ef8eaebcf2bcfa0edb903fbf,1,2000000,1,0.01,konsensuspodden
03be31e66d638ab0da327762d5bf55c9d5ac53ab1019e637914d63acf057f143ab,1,2500000,1,0.1,
03be3ff8c7379b2208276c8ef0afd72fe3c5fe41f41ae95154d52c0becb92a20e6,1,200000,1,0.01,cryptopolitics.global
03be58f20b39b40775ac06058bf94250575e8606c72b58f71baf6af35683acc879,1,10000542,1,0.01,
03be5c53f444e4aae7276c7bf47a9d54738894825e7ac0ce51caa73a9efe5d7b13,3,4220680,1,0.01,03be5c53f444
03be8dbb87bd9f23d44c6448a72c2b0ee36c6405d9b39f1ed7ca423b04cc4d2157,2,3119999,1,0.01,Rayito de Sol
03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,71,136943369,1,20.296156223526236,ln.felixweis.com
03bee71295ec481b2be6640dabcaea3e353ecb72201c9814c410bd5c4c3bec3586,1,50000,1,0.01,03bee71295ec481b2be6
03bef7b008112068b032be3f03ea03839c2f1fcbc5d9f36b66b2a7628bccf776b1,7,3464107,1,0.01,angry-beaver
03bf1b0492303a0be80bfe7cf4c896221465fb8eea7a9ef777f7ac1682d3ab4df8,7,7410099,1,0.01,DeLight
03bf5746f749aaaf80f4cd991468a79c05f2df0d3546d3fed39d012c0d16dffc6a,2,60000,1,0.01,RaspiRom1
03bf7528f412ef621ac4898e4815a7c94d427e719eefbac41d32c0e710c299143d,1,100000,1,0.1,Layer
03bf793404141bafa7ac2abe6d754630d55a9ce8d6e64b6c3f18b7b1ce56c57e93,1,60000,1,0.01,03bf793404141bafa7ac
03bfb3df7555af554f70d83b723ab6fa80b59fe826f567d584696bde0be2c7d792,2,2800000,1,0.01,GrapeJelly
03bfe4008a3dcf2f8f6d892d00e61086abdc23b4bdeae59319e9ad884b2038166d,20,20345393,1,0.01,lightningnob
03bfe4a7bf6ff24b8dbe554e0227a52c81afbd2999d7cdd84646427b88a77d2885,5,3900864,1,0.01,FastLightningNode [LND]
03bfef12c6f98b3e0788a84cecffcf0814e26264d9bc175eecbd1528ca07852e13,5,446389,1,0.01,cryptopaie
03c03fd348a26bd6cf13fa57d8b20abdd6044616f63df8e0bd2c7a01777dfa6658,1,500000,1,0.01,03c03fd348a26bd6cf13
03c043906b71a4dea9146b1fe2d2c87b3e595dd9437a355efc15fb3a40b0dc2e02,3,2361201,1,0.01,Azsaran
03c04ef9d6941a71d8fc34b7596fc8066c06ad72f955f9e37afe11be2114f25694,1,51757,1,0.01,Hal Finney [LND]
03c05294aad08013271b40c635f44b354e4fd1d49da7257fffa51114d2dba3c3bd,4,11367334,1,0.01,InfiniteVampire
03c07a1f01a7a5c5ee6c6c63c27df976bc1fbaac09bbee047dad2e5c338c5abae8,18,53887585,0.29461910382512035,0.01,lnd-1.chaintools.io
03c1103047fc4ba8226e074fc98aea6deccba2983759572c1f4e1a35ec1295717d,3,350000,1,0.01,THE_KG
03c169f48f50d7b3244f5c80dbab4ca4c77de330b5c56d049509a63aa9450498a9,1,20783,1,0.01,
03c16ed26926c8045555bc1599255efb43ee76785b2cb3a51e5a4786ec2a6123a3,5,1799257,1,0.01,snarky
03c17024de107cb3d4e4fcabd027a5a8c8ab58348028e51c14d7c886036999c367,1,800000,1,0.01,clairvoyant80
03c1709405715450d746c6c6ef019e87c73904e2e5ddeae7c0ee463ed539700df4,1,4500000,1,0.01,nybezap
03c181e9128d4f5817451a0c7ebe6774df52ba8370a3e461f76c267946adddeedd,12,6385671,1,0.01,wauki
03c1a4a429bec19c8f86b799ebb06583188f74dd0626f69f8303ff7f53cdc51110,6,7000000,1,0.01,aqwan
03c1a8624fa6b7824055198bb0bcb943a0e4f4ff2ee8943cde7eb3dcc508bf5d1a,7,100762770,1,0.01,clueless
03c1f4fac7e894e40617d0218ab99ffc97b2a93ded98d541ed53d221ee3ca3a02b,1,980000,1,0.01,hoobeer
